address,LATB,LNGB,price,time
"城市之光??
                    江夏-软件园-光谷一路",30.609816,114.272979,17857,2014
"城市之光??
                    江夏-软件园-光谷一路",30.609816,114.272979,18891,2014
"城市之光??
                    江夏-软件园-光谷一路",30.609816,114.272979,17934,2012
"泛海国际居住区悦海园??
                    江汉-王家墩商务区-云杉路",30.609255,114.262896,31683,2014
"汉江湾壹号??
                    硚口-古田-古田一路",30.609215,114.190042,17560,2018
"绿景苑港东名居(二期)??
                    洪山-欢乐谷-园林路",30.609081,114.375931,17890,2016
"光华小区??
                    江岸-台北香港路-光华路",30.60901,114.297669,19672,1995
"雅丰园??
                    硚口-汉西-古田四路280号",30.608867,114.225478,15111,2010
"雅丰园??
                    硚口-汉西-古田四路280号",30.608867,114.225478,19072,2006
"武丰佳园??
                    洪山-欢乐谷-园林路",30.608823,114.385132,16574,2015
"陈怀民路小区??
                    江岸-永清街-中山大道1470号",30.6084,114.314544,24226,1998
"两湖官邸??
                    江汉-唐家墩-北湖西路4号",30.608367,114.271993,26000,2010
"福星惠誉仁和公馆??
                    洪山-欢乐谷-仁和路",30.608292,114.39767,18063,2016
"黄菱苑??
                    江汉-唐家墩-长江日报路59-73号",30.608041,114.28588,15865,1999
"湖边坊社区??
                    江岸-永清街-绿缘路5号",30.60797,114.302072,19021,1998
"金涛六合花园??
                    江岸-永清街-六合路26号",30.607718,114.314411,29139,2004
"惠西小区??
                    江岸-台北香港路-高雄路167号",30.607578,114.29032,20000,2002
"汉口人家??
                    硚口-古田-解放大道49号",30.607555,114.202039,21276,2007
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,13684,2012
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,14615,2016
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,14356,2015
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,14065,2014
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,14456,2015
"保利海上五月花二期??
                    江夏-庙山-江夏大道",30.607466,114.283012,14112,2017
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28235,2018
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28301,2014
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28237,2018
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28503,2018
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,29500,2016
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,29750,2018
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28488,2017
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28992,2017
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28228,2016
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28400,2016
"华发中城荟??
                    江汉-王家墩商务区-淮海路",30.607429,114.265218,28679,2017
"润和花园??
                    硚口-汉西-汉西二路79号",30.60733,114.229658,14772,2010
"润和花园??
                    硚口-汉西-汉西二路79号",30.60733,114.229658,17241,2002
"润和花园??
                    硚口-汉西-汉西二路79号",30.60733,114.229658,16666,2005
"安和九龙阁??
                    江岸-台北香港路-香港路121号",30.607261,114.294196,17545,1999
"中行花苑??
                    江岸-台北香港路-高雄路151号",30.607248,114.292297,18857,2000
"铁机宿舍西区??
                    洪山-铁机路-铁机路",30.607212,114.365746,16000,1996
"万科金域华府??
                    武昌-徐东-纺机路29号",30.607062,114.358404,22777,2010
"万科金域华府??
                    武昌-徐东-纺机路29号",30.607062,114.358404,34090,2011
"保利才盛景苑(1-8栋)??
                    洪山-铁机路-铁机路",30.607041,114.361362,22758,2012
"保利才盛景苑(1-8栋)??
                    洪山-铁机路-铁机路",30.607041,114.361362,21666,2012
"六合新界??
                    江岸-永清街-胜利街315号",30.60689,114.313448,39041,2008
"六合新界??
                    江岸-永清街-胜利街315号",30.60689,114.313448,37500,2007
"省柴小区??
                    硚口-古田-古田二路87号",30.606829,114.203618,17857,2000
"省柴小区??
                    硚口-古田-古田二路87号",30.606829,114.203618,17469,1999
"省柴小区??
                    硚口-古田-古田二路87号",30.606829,114.203618,19473,2000
"省柴小区??
                    硚口-古田-古田二路87号",30.606829,114.203618,17142,2008
"江景大厦??
                    江岸-永清街-沿江大道228号",30.606827,114.316902,23286,2003
"江景大厦??
                    江岸-永清街-沿江大道228号",30.606827,114.316902,20131,2003
"江景大厦??
                    江岸-永清街-沿江大道228号",30.606827,114.316902,20843,2000
"九运京汉名都??
                    江岸-永清街-京汉大道1081号",30.606622,114.308607,22929,2006
"九运京汉名都??
                    江岸-永清街-京汉大道1081号",30.606622,114.308607,30769,2006
"发展社区??
                    硚口-汉西-展望路",30.606246,114.233532,15740,2000
"海尔国际广场??
                    硚口-古田-解放大道99号",30.606174,114.206529,18699,2016
"海尔国际广场??
                    硚口-古田-解放大道99号",30.606174,114.206529,14452,2015
"海尔国际广场??
                    硚口-古田-解放大道99号",30.606174,114.206529,20108,2016
"鹏程花苑??
                    江岸-台北香港路-苗栗路163-189号",30.606141,114.301626,28721,2005
"现代城市广场??
                    江岸-永清街-京汉大道1272号",30.605984,114.309234,26250,2003
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,10666,2016
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11428,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11666,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,10444,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11797,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11555,2018
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11208,2016
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,12000,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,10000,2017
"佳柏现代城(商住楼)??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,12000,2016
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11111,2016
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,10888,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,12400,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11714,2017
"佳柏现代城??
                    东西湖-吴家山-东西湖大道7020号",30.605884,114.309244,11016,2018
"球场花园??
                    江岸-台北香港路-球场路44号",30.605375,114.300371,20952,1999
"赛达国际??
                    硚口-古田-辛小东侧路",30.604627,114.206475,22941,2013
"赛达国际??
                    硚口-古田-辛小东侧路",30.604627,114.206475,20247,2014
"汉口春天??
                    硚口-古田-解放大道109号",30.604555,114.209087,20329,2009
"汉口春天??
                    硚口-古田-解放大道109号",30.604555,114.209087,19892,2009
"汉口春天??
                    硚口-古田-解放大道109号",30.604555,114.209087,19565,2009
"外滩三阳金城??
                    江岸-永清街-中山大道1069号",30.604473,114.309499,33720,2008
"外滩三阳金城??
                    江岸-永清街-中山大道1069号",30.604473,114.309499,36663,2012
"千禧城??
                    硚口-古田-古田三路",30.604395,114.212436,22289,2017
"电台村小区??
                    硚口-古田-古田二路",30.603957,114.205989,18392,2000
"康怡花园??
                    江岸-台北香港路-香港路54号",30.603744,114.297318,17982,2000
"康怡花园??
                    江岸-台北香港路-香港路54号",30.603744,114.297318,17681,2010
"模范新村??
                    江岸-台北香港路-苗栗路,近香港路",30.603682,114.298392,16142,2000
"模范新村??
                    江岸-台北香港路-苗栗路,近香港路",30.603682,114.298392,20000,2004
"铁机盛世家园??
                    洪山-欢乐谷-团结大道",30.603455,114.381408,13098,2017
"铁机盛世家园??
                    洪山-欢乐谷-团结大道",30.603455,114.381408,14946,2013
"东润上域??
                    武昌-徐东-友谊大道661号",30.603408,114.354958,20754,2006
"万科朗苑??
                    武昌-徐东-润园路8号",30.602934,114.351353,26206,2008
"紫荆花园(苗栗路)??
                    江岸-台北香港路-苗栗路55号",30.602785,114.295459,23571,2013
"融科天城三期??
                    江岸-三阳路-解放大道1155号",30.602496,114.304354,33333,2013
"融科天城一期??
                    江岸-三阳路-解放南路168号",30.602213,114.304029,31171,2008
"融科天城二期??
                    江岸-三阳路-解放大道1155号",30.602008,114.301802,29523,2012
"融科天城二期??
                    江岸-三阳路-解放大道1155号",30.602008,114.301802,35502,2015
"融科天城二期??
                    江岸-三阳路-解放大道1155号",30.602008,114.301802,33168,2008
"新三巷社区??
                    江岸-台北香港路-西马路42号",30.601951,114.297284,19270,1998
"新三巷社区??
                    江岸-台北香港路-西马路42号",30.601951,114.297284,17307,1995
"华清园??
                    江岸-三阳路-中山大道999号",30.601901,114.30832,35164,2008
