address,time,LATB,LNGB,price
"赛达国际??
                    硚口-古田-辛小东侧路",2013年建造,30.604627,114.206475,22941
"赛达国际??
                    硚口-古田-辛小东侧路",2014年建造,30.604627,114.206475,20247
"汉口春天??
                    硚口-古田-解放大道109号",2009年建造,30.604555,114.209087,20329
"汉口春天??
                    硚口-古田-解放大道109号",2009年建造,30.604555,114.209087,19892
"汉口春天??
                    硚口-古田-解放大道109号",2009年建造,30.604555,114.209087,19565
"外滩三阳金城??
                    江岸-永清街-中山大道1069号",2008年建造,30.604473,114.309499,33720
"外滩三阳金城??
                    江岸-永清街-中山大道1069号",2012年建造,30.604473,114.309499,36663
"千禧城??
                    硚口-古田-古田三路",2017年建造,30.604395,114.212436,22289
"电台村小区??
                    硚口-古田-古田二路",2000年建造,30.603957,114.205989,18392
"康怡花园??
                    江岸-台北香港路-香港路54号",2000年建造,30.603744,114.297318,17982
"康怡花园??
                    江岸-台北香港路-香港路54号",2010年建造,30.603744,114.297318,17681
"模范新村??
                    江岸-台北香港路-苗栗路,近香港路",2000年建造,30.603682,114.298392,16142
"模范新村??
                    江岸-台北香港路-苗栗路,近香港路",2004年建造,30.603682,114.298392,20000
"铁机盛世家园??
                    洪山-欢乐谷-团结大道",2017年建造,30.603455,114.381408,13098
"铁机盛世家园??
                    洪山-欢乐谷-团结大道",2013年建造,30.603455,114.381408,14946
"东润上域??
                    武昌-徐东-友谊大道661号",2006年建造,30.603408,114.354958,20754
"万科朗苑??
                    武昌-徐东-润园路8号",2008年建造,30.602934,114.351353,26206
"紫荆花园(苗栗路)??
                    江岸-台北香港路-苗栗路55号",2013年建造,30.602785,114.295459,23571
"融科天城三期??
                    江岸-三阳路-解放大道1155号",2013年建造,30.602496,114.304354,33333
"融科天城一期??
                    江岸-三阳路-解放南路168号",2008年建造,30.602213,114.304029,31171
"融科天城二期??
                    江岸-三阳路-解放大道1155号",2012年建造,30.602008,114.301802,29523
"融科天城二期??
                    江岸-三阳路-解放大道1155号",2015年建造,30.602008,114.301802,35502
"融科天城二期??
                    江岸-三阳路-解放大道1155号",2008年建造,30.602008,114.301802,33168
"新三巷社区??
                    江岸-台北香港路-西马路42号",1998年建造,30.601951,114.297284,19270
"新三巷社区??
                    江岸-台北香港路-西马路42号",1995年建造,30.601951,114.297284,17307
"华清园??
                    江岸-三阳路-中山大道999号",2008年建造,30.601901,114.30832,35164
"高雄小区??
                    江岸-台北香港路-高雄路20号",2005年建造,30.601792,114.294194,19159
"幸源雅城??
                    江岸-台北香港路-西马路79号",2008年建造,30.601784,114.296053,23255
"幸源雅城??
                    江岸-台北香港路-西马路79号",2007年建造,30.601784,114.296053,24899
"君悦尚品??
                    江岸-台北香港路-香港路18号",2007年建造,30.601713,114.298832,24789
"和美社区??
                    江岸-台北香港路-台北路147号",1990年建造,30.601433,114.286739,18584
"丽华苑??
                    洪山-铁机路-团结大道1051号",2008年建造,30.601337,114.370113,18953
"丽华苑??
                    洪山-铁机路-团结大道1051号",2009年建造,30.601337,114.370113,19444
"曾家社区??
                    硚口-古田-古田四路",2014年建造,30.601317,114.220202,18000
"万科翡翠玖玺??
                    蔡甸-三角湖-太子湖路",2016年建造,30.601289,114.299433,21100
"万科汉口传奇??
                    江汉-杨汊湖-常青一路",2015年建造,30.601289,114.299433,23626
"万科翡翠国际??
                    江汉-唐家墩-长江日报路",2018年建造,30.601289,114.299433,36645
"万科紫悦湾??
                    洪山-花山生态城-花城大道",2016年建造,30.601289,114.299433,16129
"万科紫悦湾??
                    洪山-花山生态城-花城大道",2015年建造,30.601289,114.299433,16021
"万科汉口传奇??
                    江汉-杨汊湖-常青一路",2017年建造,30.601289,114.299433,24375
"台北花苑??
                    江岸-台北香港路-台北路102号",2001年建造,30.601108,114.290034,17930
"万科香港路8号??
                    江岸-台北香港路-香港路8号",2007年建造,30.600995,114.299286,27951
"万科香港路8号??
                    江岸-台北香港路-香港路8号",2007年建造,30.600995,114.299286,27993
"万科香港路8号??
                    江岸-台北香港路-香港路8号",2007年建造,30.600995,114.299286,24666
"保利城??
                    洪山-铁机路-铁机西路",2018年建造,30.60094,114.365276,28678
"保利城??
                    洪山-铁机路-铁机西路",2013年建造,30.60094,114.365276,25810
"民福金堡大厦??
                    江岸-三阳路-中山大道961号",2005年建造,30.600696,114.308061,27478
"民福金堡大厦??
                    江岸-三阳路-中山大道961号",2005年建造,30.600696,114.308061,29861
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2017年建造,30.600682,114.197991,16153
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2017年建造,30.600682,114.197991,22666
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2017年建造,30.600682,114.197991,14509
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2016年建造,30.600682,114.197991,14473
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2017年建造,30.600682,114.197991,14102
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2016年建造,30.600682,114.197991,15000
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2015年建造,30.600682,114.197991,13846
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2015年建造,30.600682,114.197991,19714
"招商江湾国际(商住楼)??
                    硚口-古田-古田二路",2017年建造,30.600682,114.197991,15384
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2015年建造,30.600623,114.389197,23750
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,25250
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,20930
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,24473
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,23597
"福星惠誉东湖城(一期)??
                    洪山-欢乐谷-仁和路",2014年建造,30.600623,114.389197,23493
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,23936
"福星惠誉东湖城(二期)??
                    洪山-欢乐谷-欢乐大道363号",2016年建造,30.600623,114.389197,23375
"中城国际??
                    江岸-三阳路-京汉大道,近一元路",2012年建造,30.600579,114.305187,34615
"中城国际??
                    江岸-三阳路-京汉大道,近一元路",2012年建造,30.600579,114.305187,34737
"中城国际??
                    江岸-三阳路-京汉大道,近一元路",2010年建造,30.600579,114.305187,32907
"中城国际??
                    江岸-三阳路-京汉大道,近一元路",2012年建造,30.600579,114.305187,34867
"中城国际??
                    江岸-三阳路-京汉大道,近一元路",2012年建造,30.600579,114.305187,29310
"优活城??
                    武昌-徐东-徐东大街3号",2013年建造,30.600415,114.34826,28928
"优活城??
                    武昌-徐东-徐东大街3号",2013年建造,30.600415,114.34826,24888
"华智大厦??
                    江岸-三阳路-京汉大道929号",2006年建造,30.600161,114.302885,17857
"熊家台小区??
                    江岸-台北香港路-台东路121号",1998年建造,30.60014,114.295205,17777
"熊家台小区??
                    江岸-台北香港路-台东路121号",1999年建造,30.60014,114.295205,20905
"美林青城??
                    洪山-铁机路-纺机路20号",2015年建造,30.600099,114.360661,27551
"美林青城??
                    洪山-铁机路-纺机路20号",2016年建造,30.600099,114.360661,26326
"美林青城??
                    洪山-铁机路-纺机路20号",2016年建造,30.600099,114.360661,26846
"美林青城??
                    洪山-铁机路-纺机路20号",2009年建造,30.600099,114.360661,23863
"美林青城??
                    洪山-铁机路-纺机路20号",2015年建造,30.600099,114.360661,26020
"027社区??
                    武昌-南湖花园-雄楚大道28号",2008年建造,30.600047,114.313757,18000
"027社区??
                    武昌-南湖花园-雄楚大道28号",2009年建造,30.600047,114.313757,20000
"027社区??
                    武昌-南湖花园-雄楚大道28号",2008年建造,30.600047,114.313757,19950
"027社区??
                    武昌-南湖花园-雄楚大道28号",2010年建造,30.600047,114.313757,19285
"027社区??
                    武昌-南湖花园-雄楚大道28号",2010年建造,30.600047,114.313757,19523
"国信城??
                    江岸-台北香港路-高雄路特1号",2003年建造,30.59992,114.292999,18376
"融侨悦府??
                    洪山-欢乐谷-友谊大道",2000年建造,30.59987,114.207712,20588
"同成广场??
                    江汉-武广万松园-万松园路287号",2000年建造,30.59983,114.271873,18691
"环亚大厦??
                    江岸-台北香港路-台北一路17-19号",2004年建造,30.599451,114.280832,19117
